"intBiotaAssociateID","intBiotaID","tintAssocType","intAssocBiotaID","vchrAssocBiotaText","vchrRelationForward","vchrRelationReverse","intRefID","vchrRefPage","bitUncertain","txtNotes","GUID"
"4261","76289","0","76291","","has synonym","is a synonym of","","","False","","{5B6D855A-1969-4242-A760-E6169E7068AB}"
"4266","76293","0","76289","","is a synonym of","has synonym","","","False","","{D08BFBF5-5F99-4CC0-A734-F2F597733DBE}"
"4268","76318","0","76315","","is a synonym of","has synonym","","","False","","{BD6F8708-7F68-4331-8C59-A2F57A3301B1}"
"4275","76333","0","76331","","has synonym","is a synonym of","","","False","","{FACCD14F-E6B6-4648-A035-239FCF691BF6}"
"4276","76331","0","76333","","is a synonym of","has synonym","","","False","","{A57C6010-4ECA-4278-A4D9-64D4ADF5A6D8}"
"4277","76333","0","76332","","has synonym","is a synonym of","","","False","","{31887AEF-6C4C-467D-97ED-9E6942CD81C7}"
"4278","76332","0","76333","","is a synonym of","has synonym","","","False","","{523EF90B-5435-40DB-AE5F-3BBD760219F3}"
"4300","76386","0","76372","","is a synonym of","has synonym","","","False","","{644B0CA9-23F0-4845-82BB-8389EEFDB8D4}"
"4301","76372","0","76387","","has synonym","is a synonym of","","","False","","{4EA868F4-239D-43B8-B4B2-11A765CDF5E0}"
"4302","76387","0","76372","","is a synonym of","has synonym","","","False","","{8B01E309-FE63-43DB-9641-8FB95B71DBEA}"
"4303","76372","0","76388","","has synonym","is a synonym of","","","False","","{EE30B425-2066-44A9-AA67-2BD28B63EE9D}"
"4308","76391","0","76372","","is a synonym of","has synonym","","","False","","{28BA1E4C-883D-4AEA-8CD7-4A73999928D3}"
"4309","76372","0","76392","","has synonym","is a synonym of","","","False","","{14B081BB-657F-4E6A-8566-1C83CA21B912}"
"4310","76392","0","76372","","is a synonym of","has synonym","","","False","","{9FADAEBB-9075-48C0-865F-C3EC10101590}"
"4311","76372","0","76393","","has synonym","is a synonym of","","","False","","{FFBEB940-C2EC-4F19-8D2D-8FFA9EE4FF5E}"
"4316","76395","0","76372","","is a synonym of","has synonym","","","False","","{B8CEE230-6C67-4BD9-BDC8-8D9FACED4658}"
"4317","76396","0","76398","","has synonym","is a synonym of","","","False","","{47ABBC2B-4DD4-4FD8-AD84-DAE369C84C18}"
"4318","76398","0","76396","","is a synonym of","has synonym","","","False","","{792C02F7-671C-4F83-876D-FE9EB2C83A95}"
"4319","76396","0","76399","","has synonym","is a synonym of","","","False","","{88BB625E-E79B-4E2B-832B-6DB7C81715C4}"
"4320","76399","0","76396","","is a synonym of","has synonym","","","False","","{E8063D5E-547C-4F04-857B-7AE990205C2A}"
"4325","76434","0","76429","","has synonym","is a synonym of","","","False","","{F0F7A17D-7475-4620-86B4-1A3019D8E1AD}"
"4326","76429","0","76434","","is a synonym of","has synonym","","","False","","{1F4627AF-A051-41F8-BF22-EF4EA0F2F1C5}"
"4327","76434","0","76430","","has synonym","is a synonym of","","","False","","{1246AA21-4FB7-4598-A9B8-FAD298D14C4D}"
"4328","76430","0","76434","","is a synonym of","has synonym","","","False","","{49630C23-A628-4F13-B696-8A448817CE78}"
"4333","76434","0","76433","","has synonym","is a synonym of","","","False","","{CF49C02E-BC82-4BCB-8A19-5343BB3399F5}"
"4334","76433","0","76434","","is a synonym of","has synonym","","","False","","{B6F8AA8A-B8F8-4331-97C7-2FD3B5CCE57A}"
"4335","76438","0","76437","","has synonym","is a synonym of","","","False","","{83CA222B-5268-42B4-8281-F4F4CBAB8801}"
"4336","76437","0","76438","","is a synonym of","has synonym","","","False","","{501EC259-7E23-4DAD-9000-992EF338D8F5}"
"4343","76464","0","76465","","has synonym","is a synonym of","","","False","","{8976E91E-356A-4937-9EE1-36DD9AF71538}"
"4344","76465","0","76464","","is a synonym of","has synonym","","","False","","{E88FA22C-7D92-4497-8C8A-BD23A9289798}"
"4345","76475","0","76474","","has synonym","is a synonym of","","","False","","{B88C36F3-770A-4082-99D3-640C0BE85C4D}"
"4350","76481","0","76482","","is a synonym of","has synonym","","","False","","{23322AC9-70A6-4413-A3A5-37952F8DA95D}"
"4351","76486","0","76483","","has synonym","is a synonym of","","","False","","{EBAE73A6-08C3-411D-93A0-E9D827F2473C}"
"4352","76483","0","76486","","is a synonym of","has synonym","","","False","","{D12FE795-D7AB-478E-9EB7-A8CA58749048}"
"4353","76486","0","76485","","has synonym","is a synonym of","","","False","","{6998D3F4-D26D-4C86-B0C7-5989A7B184BE}"
"4667","77579","0","77581","","has synonym","is a synonym of","","","False","","{8085CC3A-6798-4298-8701-42FA60322C45}"
"4668","77581","0","77579","","is a synonym of","has synonym","","","False","","{D09BD4CE-6595-4A5E-8987-7AFF2255C308}"
"4669","77579","0","77583","","has synonym","is a synonym of","","","False","","{D2BC7382-BA5D-4418-9838-08F4AA0BFBE7}"
"4670","77583","0","77579","","is a synonym of","has synonym","","","False","","{1CDC6624-0F84-4814-9849-A54F5D8054F7}"
"4676","77616","0","77615","","is a synonym of","has synonym","","","False","","{3C951497-F4A3-4F88-955E-A79A4CDACFF5}"
"4677","77615","0","77617","","has synonym","is a synonym of","","","False","","{26D66861-E49E-4BAA-B5A8-1F4DE71759C7}"
"4678","77617","0","77615","","is a synonym of","has synonym","","","False","","{8FA3E55B-C8DD-485B-817D-9FCB4477F452}"
"4679","77648","0","77562","","has synonym","is a synonym of","","","False","","{46A690EC-B501-4041-83D3-C11F56668CBD}"
"4684","77566","0","77648","","is a synonym of","has synonym","","","False","","{0AD409DE-439E-4589-8F81-8976D2B05CD5}"
"4685","77680","0","77679","","has synonym","is a synonym of","","","False","","{AA0E3DE0-B831-4287-8F61-F85FA441F558}"
"4686","77679","0","77680","","is a synonym of","has synonym","","","False","","{ED41E35E-F1D0-494D-AAB5-6B9547755E06}"
"4687","77680","0","77682","","has synonym","is a synonym of","","","False","","{8FE47340-D671-4B24-B807-110A490AF578}"
"4692","77685","0","77680","","is a synonym of","has synonym","","","False","","{2245A1CF-1B17-409E-959F-23A2C8CA8B9B}"
"4695","77690","0","77692","","has synonym","is a synonym of","","","False","","{C91BBB38-4B15-4868-9609-BA0776FC46D7}"
"4696","77692","0","77690","","is a synonym of","has synonym","","","False","","{815AA2AB-16EF-4E29-96DD-50DA4D8EE10D}"
"4702","77748","0","77744","","is a synonym of","has synonym","","","False","","{3675BD63-7528-4404-BF03-0B0CA8465F92}"
"4703","77755","0","54173","","has synonym","is a synonym of","","","False","","{A37A04A0-94AD-40D6-8232-B9F61C349C65}"
"4704","54173","0","77755","","is a synonym of","has synonym","","","False","","{1A664FD5-5F46-4154-9602-DD8A27C03C68}"
"4709","77755","0","77759","","has synonym","is a synonym of","","","False","","{57D62947-C7C2-416E-AA36-9F1D1675CE7F}"
"4710","77759","0","77755","","is a synonym of","has synonym","","","False","","{8017D5A2-D280-4004-B1BD-80A00183C4D9}"
"4726","78054","0","78048","","is a synonym of","has synonym","","","False","","{6101DD0A-3240-482D-9C87-63271EB0BB60}"
"4727","78048","0","78055","","has synonym","is a synonym of","","","False","","{088681D6-8BA7-439A-9B29-E4DCB064D883}"
"4728","78055","0","78048","","is a synonym of","has synonym","","","False","","{36678AC7-A81C-49AC-B98F-84B8AFF11863}"
"4734","78101","0","78095","","is a synonym of","has synonym","","","False","","{6EAEA4A1-523B-4D2C-A524-89C993732146}"
"4736","78102","0","78095","","is a synonym of","has synonym","","","False","","{5A133852-4B83-4C62-A1F4-EDF0836EBB1E}"
"4744","78129","0","78123","","is a synonym of","has synonym","","","False","","{8C621EC3-1BC8-42AF-8B6C-EA1EC5C9A1C6}"
"4746","78131","0","78123","","is a synonym of","has synonym","","","False","","{9CCB0EFA-EA39-41D5-AEB5-A7D68A4FE2E3}"
"4752","78137","0","78123","","is a synonym of","has synonym","","","False","","{097C09CA-7B57-42B6-965C-8C5F22477623}"
"3172","69542","0","69538","","is a synonym of","has synonym","","","False","","{CB5B5D20-74C2-4376-8CB9-84C12724B226}"
"3173","69540","0","69543","","has synonym","is a synonym of","","","False","","{CF2638EC-26CB-4496-80EC-9F3F04644441}"
"3174","69543","0","69540","","is a synonym of","has synonym","","","False","","{D8A5203E-1F2F-4E77-94C2-873922EA0443}"
"3175","69540","0","69544","","has synonym","is a synonym of","","","False","","{AF0A7F9D-33A1-40E0-9694-D6E8C78C99E5}"
"3197","69607","0","69609","","has synonym","is a synonym of","","","False","","{CF137336-8475-4EDB-B047-865A03D5BBDB}"
"3198","69609","0","69607","","is a synonym of","has synonym","","","False","","{68DC0A12-5D40-49EA-BC17-2309E1A5D560}"
"3199","69607","0","69610","","has synonym","is a synonym of","","","False","","{CD8F0C17-B37B-4330-8BEB-6A920C71E705}"
"3200","69610","0","69607","","is a synonym of","has synonym","","","False","","{5F283A3E-A44D-4046-A492-90344ACA0E7F}"
"3205","69613","0","69614","","has synonym","is a synonym of","","","False","","{708E3757-A6BB-4CA4-8CD9-389AB96948FD}"
"3206","69614","0","69613","","is a synonym of","has synonym","","","False","","{75B52E31-D7F0-4470-8B57-D9A5384A48A9}"
"3207","69615","0","69618","","has synonym","is a synonym of","","","False","","{A08A1300-DF3D-4A3E-85FB-1DCB920A70BF}"
"3208","69618","0","69615","","is a synonym of","has synonym","","","False","","{26BB6110-8FE6-40A2-9222-414506843490}"
"3213","69621","0","69623","","has synonym","is a synonym of","","","False","","{4939ACDD-3C1A-4680-B791-4D4B40697E59}"
"3214","69623","0","69621","","is a synonym of","has synonym","","","False","","{F059D8A2-0A99-4477-AD54-A90FFFCB53D2}"
"3215","69621","0","69624","","has synonym","is a synonym of","","","False","","{977FFEC1-8774-46FC-BA64-87F77275AE5A}"
"3216","69624","0","69621","","is a synonym of","has synonym","","","False","","{929BB8BE-8098-402E-81E8-E455C0C8DFF9}"
"3217","69625","0","69626","","has synonym","is a synonym of","","","False","","{827E8FC4-BF3F-48F4-BB30-CD6475DF83FF}"
"3222","69633","0","69631","","is a synonym of","has synonym","","","False","","{E66616B1-494C-48FB-9C78-99B5583659CA}"
"3223","69634","0","69636","","has synonym","is a synonym of","","","False","","{D3BCC3EB-0673-476C-9E32-1A927643455C}"
"3224","69636","0","69634","","is a synonym of","has synonym","","","False","","{49B17A2A-B9B1-4F05-981A-414E79F29ADF}"
"3225","69634","0","69637","","has synonym","is a synonym of","","","False","","{8356729F-99A2-4A4E-B8CF-047B8E0658FC}"
"3230","69661","0","69660","","is a synonym of","has synonym","","","False","","{8F3F4F8D-8BBC-4A7D-BC13-F6399F96EC8A}"
"3231","69660","0","69662","","has synonym","is a synonym of","","","False","","{965C12A1-DC1E-41E6-A32C-DB02C6B114C6}"
"3232","69662","0","69660","","is a synonym of","has synonym","","","False","","{8AB46B9A-B01E-4E3D-93FC-1BD4A426970A}"
"3233","69668","0","69669","","has synonym","is a synonym of","","","False","","{54E4BE91-EA27-4E20-9329-51303F3FE5FF}"
"3238","55767","0","69691","","is a synonym of","has synonym","","","False","","{3C0A6CD7-994A-4D64-B67F-B15CC70595F4}"
"3239","69691","0","69693","","has synonym","is a synonym of","","","False","","{D98DFD0B-1A41-46C0-88AC-FDB9B91DE65C}"
"3240","69693","0","69691","","is a synonym of","has synonym","","","False","","{04A4C28A-249A-4391-8946-AA96FDBB85EA}"
"3241","69691","0","69695","","has synonym","is a synonym of","","","False","","{3889E6F2-8498-4CFB-9F07-961722C4B9DD}"
"3242","69695","0","69691","","is a synonym of","has synonym","","","False","","{B81FCC02-6E92-4DF4-8D67-19846463988E}"
"3257","69712","0","69714","","has synonym","is a synonym of","","","False","","{2965DE53-C93D-4671-A85F-C57CAB08407F}"
"3258","69714","0","69712","","is a synonym of","has synonym","","","False","","{71F25FB9-6039-4EBE-97B4-EDF1A9FF2D3F}"
"3264","69719","0","69715","","is a synonym of","has synonym","","","False","","{0CE28BED-B443-4E17-952F-FDC35618C4EE}"
"3265","69715","0","69720","","has synonym","is a synonym of","","","False","","{A2BCB5C7-3DE0-4BC1-82BB-30F36DDBF0A7}"
"3266","69720","0","69715","","is a synonym of","has synonym","","","False","","{7AF674F6-BAB9-4FB6-974B-E21843BC764D}"
"3267","69715","0","69721","","has synonym","is a synonym of","","","False","","{F6A2BCFE-A585-420D-9FA5-478FB679FCAB}"
"3314","69788","0","69786","","is a synonym of","has synonym","","","False","","{0383BED4-A0BC-460E-B475-5C64006B2D78}"
"3347","69835","0","69837","","has synonym","is a synonym of","","","False","","{5C59BCE8-53EE-48C5-8A8E-204DE0576CEC}"
"3348","69837","0","69835","","is a synonym of","has synonym","","","False","","{B978EAB3-40F4-48A0-A9CE-0F794D5C9AAC}"
"3349","69835","0","69838","","has synonym","is a synonym of","","","False","","{96462CA2-D8BE-4D1A-9212-E60D03F9855D}"
"3350","69838","0","69835","","is a synonym of","has synonym","","","False","","{38BC986E-7B9E-436C-A066-FAF68F1676D1}"
"3359","69875","0","69876","","has synonym","is a synonym of","","","False","","{379EA8CC-03B2-4254-A4F2-37847DC6FA2B}"
"3364","69880","0","69878","","is a synonym of","has synonym","","","False","","{FFA0FEC3-8BE3-48C2-804C-37C18D9665AE}"
"3365","69891","0","58797","","has synonym","is a synonym of","","","False","","{0B5588A7-A463-42EB-9089-B9E82D62671D}"
"3366","58797","0","69891","","is a synonym of","has synonym","","","False","","{9D5C6006-3BC4-4ED1-9237-04BBA6B52496}"
"3367","69891","0","69894","","has synonym","is a synonym of","","","False","","{24E5C62E-3825-4E59-A136-634E64966277}"
"3372","69905","0","69903","","is a synonym of","has synonym","","","False","","{9B6FB7E8-65B1-4A89-B084-C1E61095401E}"
"3380","69984","0","69974","","is a synonym of","has synonym","","","False","","{24707E2E-26D3-40BB-A3A0-A0D6BD2D2745}"
"3381","69974","0","69985","","has synonym","is a synonym of","","","False","","{47FAF6E8-CF6E-4390-BD87-4C9F8E523183}"
"3382","69985","0","69974","","is a synonym of","has synonym","","","False","","{9B90B462-BF85-4DD0-A2AF-BB545F510D35}"
"3383","69974","0","69986","","has synonym","is a synonym of","","","False","","{FA947FF2-01B4-4998-8BF4-3033361BA128}"
"3384","69986","0","69974","","is a synonym of","has synonym","","","False","","{3C75E299-A009-4D58-8D57-4B5132E0C4A6}"
"3389","69988","0","53038","","has synonym","is a synonym of","","","False","","{24533945-BC7C-4837-8754-F53E04D3C190}"
"3390","53038","0","69988","","is a synonym of","has synonym","","","False","","{88BFDC14-5BA4-4470-B797-6F47F9910CA5}"
"3391","69988","0","69990","","has synonym","is a synonym of","","","False","","{ED613F0D-0100-49DF-AF2B-5B9D2202EAC8}"
"3392","69990","0","69988","","is a synonym of","has synonym","","","False","","{69A9122B-A814-405A-ACFE-9FE7E618BE60}"
"3397","69996","0","53030","","has synonym","is a synonym of","","","False","","{460B51BA-1234-48C2-A731-D893A958083E}"
"3398","53030","0","69996","","is a synonym of","has synonym","","","False","","{F5B26D42-813B-464B-82EA-1D3B40563237}"
"3417","70108","0","70110","","has synonym","is a synonym of","","","False","","{3C0062F7-CC30-4930-8B67-25BA93B1D111}"
"3422","70222","0","57203","","is a synonym of","has synonym","","","False","","{26345010-E387-4A48-ABEB-7B49042CA6BD}"
"3423","57203","0","77708","","has synonym","is a synonym of","","","False","","{19CFF4E1-41B0-472C-B916-7DAE183B7DA9}"
"3424","77708","0","57203","","is a synonym of","has synonym","","","False","","{3AFD28FE-D53E-47AA-AE47-5D3E10EF2E4C}"
"3425","57203","0","77709","","has synonym","is a synonym of","","","False","","{488E6AA0-10A5-466E-AFF4-157106BA2B2C}"
"3431","70201","0","58075","","has synonym","is a synonym of","","","False","","{7258AB99-D206-4D9B-8661-F57ED4A506BF}"
"3441","70230","0","57486","","has synonym","is a synonym of","","","False","","{4B509BC3-74CB-4DB2-A7E8-93B9FE44B03F}"
"3442","57486","0","70230","","is a synonym of","has synonym","","","False","","{285817A6-F55B-4814-817D-BA3B0040FCA0}"
"3447","70272","0","70430","","has synonym","is a synonym of","","","False","","{A5188468-3980-481E-A9B4-1AEA126FB0BB}"
"3448","70430","0","70272","","is a synonym of","has synonym","","","False","","{663D498B-1FAF-427D-A426-8B4FB236FB91}"
"3456","59455","0","70390","","is a synonym of","has synonym","","","False","","{6AD734FD-43E9-42E0-A695-95B670487B85}"
"3457","70424","0","58868","","has synonym","is a synonym of","","","False","","{B6B23BF7-210D-464D-8B7A-18DE6A4FD68E}"
"3458","58868","0","70424","","is a synonym of","has synonym","","","False","","{25258A17-B4D1-440B-91FD-94AC92CB179F}"
"3464","76705","0","70448","","is a synonym of","has synonym","","","False","","{E521D06B-78DF-4BDA-9EEE-3773D6C98602}"
"3472","70677","0","70734","","is a synonym of","has synonym","","","False","","{3E433E00-617D-4CFF-87E2-109C39898CF9}"
"3473","70751","0","70752","","has synonym","is a synonym of","","","False","","{9301473A-1CB2-4C40-88DB-3721BE076377}"
"3474","70752","0","70751","","is a synonym of","has synonym","","","False","","{2E5F17F4-8FA0-456B-9C7B-62CC465134EC}"
"3475","70751","0","70755","","has synonym","is a synonym of","","","False","","{2028E41E-F8AC-455C-A9B8-918DDBAFEED9}"
"3476","70755","0","70751","","is a synonym of","has synonym","","","False","","{446CD51B-4C16-4B71-B931-EE51F1A10CA2}"
"3482","70751","0","70753","","is a synonym of","has synonym","","","False","","{5AC44E8C-3408-437A-9DCB-D3F8493102F5}"
"3483","70760","0","70764","","has synonym","is a synonym of","","","False","","{07E1A8B2-395E-4B2C-968C-DFE9918E5B8B}"
"3484","70764","0","70760","","is a synonym of","has synonym","","","False","","{EEFEEBF8-F79B-4D33-B8CF-A4E291D70289}"
"3498","70781","0","70777","","is a synonym of","has synonym","","","False","","{887D908B-D54E-4CEE-8174-B77DCBF7049A}"
